id,url,score,name,rank,n_reviews,city,Utmärkt,Hemskt,tags,Mycket bra,Medelmåttigt,county,Dåligt
322,https://www.tripadvisor.se/Attraction_Review-g189894-d607807-Reviews-Konserthuset-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.5,Konserthuset,25,43,Göteborg,11,0,Symfonier|Konserter och föreställningar,3,0,Västra Götalands län›,0
323,https://www.tripadvisor.se/Attraction_Review-g189894-d2278678-Reviews-Anggardsbergens_Naturreservat-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.5,Anggardsbergens Naturreservat,26,41,Göteborg,18,0,Natur- och vildmarksområden|Natur och parker,10,1,Västra Götalands län›,0
324,https://www.tripadvisor.se/Attraction_Review-g189894-d6585999-Reviews-Roda_Sten_Konsthall-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.5,Röda Sten Konsthall,27,38,Göteborg,3,1,Specialmuseer|Museer,3,0,Västra Götalands län›,0
325,https://www.tripadvisor.se/Attraction_Review-g189894-d242789-Reviews-Alvsborgs_Nya_Fastning-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Älvsborgs Nya Fästning,28,50,Göteborg,7,1,Historiska platser|Sevärdheter och landmärken,13,3,Västra Götalands län›,0
326,https://www.tripadvisor.se/Attraction_Review-g189894-d1863867-Reviews-Nordstan-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Nordstan,29,128,Göteborg,7,1,Gallerior|Shopping,17,12,Västra Götalands län›,4
329,https://www.tripadvisor.se/Attraction_Review-g189894-d3547571-Reviews-Sjofartsmuseet_Akvariet-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Sjöfartsmuseet Akvariet,32,52,Göteborg,7,0,Akvarier|Natur och parker|Djurparker och akvarier,12,2,Västra Götalands län›,1
331,https://www.tripadvisor.se/Attraction_Review-g189894-d8445813-Reviews-Statyn_Poseidon-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Statyn Poseidon,34,47,Göteborg,4,0,Fontäner|Intressanta platser och landmärken|Monument och statyer|Sevärdheter och landmärken|Mer,4,4,Västra Götalands län›,1
332,https://www.tripadvisor.se/Attraction_Review-g189894-d615423-Reviews-Sjofartsmuseet_Goteborg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Sjofartsmuseet Goteborg,35,42,Göteborg,4,0,Specialmuseer|Museer,7,6,Västra Götalands län›,0
333,https://www.tripadvisor.se/Attraction_Review-g189894-d8622328-Reviews-Oscar_Fredriks_Church-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.5,Oscar Fredriks Kyrka,36,21,Göteborg,5,0,Kyrkor och katedraler|Sevärdheter och landmärken,2,0,Västra Götalands län›,0
334,https://www.tripadvisor.se/Attraction_Review-g189894-d244337-Reviews-Kronhusbodarna-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Kronhusbodarna,37,49,Göteborg,5,0,Arkitektoniska byggnader|Historiska platser|Sevärdheter och landmärken,7,8,Västra Götalands län›,1
335,https://www.tripadvisor.se/Attraction_Review-g189894-d2282555-Reviews-Gustav_Adolfs_Torg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Gustav Adolfs Torg,38,54,Göteborg,1,1,Monument och statyer|Sevärdheter och landmärken,3,6,Västra Götalands län›,0
336,https://www.tripadvisor.se/Attraction_Review-g189894-d735726-Reviews-Gustavi_Cathedral-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Gustavi Cathedral,39,27,Göteborg,6,0,Arkitektoniska byggnader|Sevärdheter och landmärken,1,0,Västra Götalands län›,0
337,https://www.tripadvisor.se/Attraction_Review-g189894-d244341-Reviews-Rohsska_Museum_of_Design_and_Applied_Art-Gothenburg_Vastra_Gotaland_County_West_Co.html,3.5,Röhsska museet,40,66,Göteborg,6,1,Konstmuseer|Historiska museer|Museer,4,7,Västra Götalands län›,0
338,https://www.tripadvisor.se/Attraction_Review-g189894-d8281205-Reviews-Skansen_Lejonet-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Skansen Lejonet,41,25,Göteborg,2,0,Historiska platser|Sevärdheter och landmärken,1,1,Västra Götalands län›,0
339,https://www.tripadvisor.se/Attraction_Review-g189894-d244347-Reviews-Stadsbibliotek-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Stadsbibliotek,42,30,Göteborg,1,1,Bibliotek|Resurser för resenärer,7,4,Västra Götalands län›,0
340,https://www.tripadvisor.se/Attraction_Review-g189894-d2226694-Reviews-Guldhedens_Vattentorn-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Guldhedens Vattentorn,43,26,Göteborg,6,0,Intressanta platser och landmärken|Sevärdheter och landmärken,8,1,Västra Götalands län›,0
342,https://www.tripadvisor.se/Attraction_Review-g189894-d4997615-Reviews-Alfons_Abergs_Kulturhus-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Alfons Åbergs Kulturhus,45,34,Göteborg,5,1,Museer för barn|Museer,7,4,Västra Götalands län›,1
343,https://www.tripadvisor.se/Attraction_Review-g189894-d565852-Reviews-Casino_Cosmopol-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Casino Cosmopol,46,41,Göteborg,0,1,Spel och nöjen|Kasinon och hasardspel,10,8,Västra Götalands län›,0
344,https://www.tripadvisor.se/Attraction_Review-g189894-d242787-Reviews-Stora_Amundon-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Stora Amundon,47,19,Göteborg,3,0,Öar|Natur och parker,8,1,Västra Götalands län›,0
345,https://www.tripadvisor.se/Attraction_Review-g189894-d565967-Reviews-Museum_of_World_Culture-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Världskulturmuseet,48,43,Göteborg,6,1,Specialmuseer|Museer,1,0,Västra Götalands län›,2
349,https://www.tripadvisor.se/Attraction_Review-g189894-d3566786-Reviews-Antikhallarna-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Antikhallarna,52,10,Göteborg,1,0,Antikbutiker|Shopping,5,0,Västra Götalands län›,0
351,https://www.tripadvisor.se/Attraction_Review-g189894-d3988833-Reviews-Nostalgicum-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Nostalgicum,54,10,Göteborg,3,1,Specialmuseer|Museer,3,0,Västra Götalands län›,0
352,https://www.tripadvisor.se/Attraction_Review-g189894-d8050267-Reviews-Vasa_Church-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Vasa Church,55,8,Göteborg,0,0,Kyrkor och katedraler|Sevärdheter och landmärken,2,1,Västra Götalands län›,0
353,https://www.tripadvisor.se/Attraction_Review-g189894-d591018-Reviews-Askimsbadet-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Askimsbadet,56,12,Göteborg,2,2,Stränder|Natur och parker|Friluftsaktiviteter,2,2,Västra Götalands län›,0
354,https://www.tripadvisor.se/Attraction_Review-g189894-d8623341-Reviews-Vasaparken-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Vasaparken,57,9,Göteborg,0,0,Lekplatser|Parker|Natur och parker|Spel och nöjen,1,3,Västra Götalands län›,0
357,https://www.tripadvisor.se/Attraction_Review-g189894-d607806-Reviews-Folkteatern-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Folkteatern,60,7,Göteborg,2,0,Teatrar|Konserter och föreställningar,0,3,Västra Götalands län›,0
358,https://www.tripadvisor.se/Attraction_Review-g189894-d590654-Reviews-Sjomanstornet-Gothenburg_Vastra_Gotaland_County_West_Coast.html,5.0,Sjömanstornet,61,4,Göteborg,1,0,Monument och statyer|Intressanta platser och landmärken|Utkikspunkter|Sevärdheter och landmärken|Mer,0,0,Västra Götalands län›,0
360,https://www.tripadvisor.se/Attraction_Review-g189894-d6881014-Reviews-Emigranternas_Hus-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Emigranternas Hus,63,6,Göteborg,1,0,Specialmuseer|Museer,1,0,Västra Götalands län›,0
361,https://www.tripadvisor.se/Attraction_Review-g189894-d5990278-Reviews-The_Radio_Museum-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.5,Radiomuseet,64,4,Göteborg,0,0,Specialmuseer|Museer,2,0,Västra Götalands län›,0
362,https://www.tripadvisor.se/Attraction_Review-g189894-d244329-Reviews-Children_s_Zoo-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Children's Zoo,65,6,Göteborg,0,1,Friluftsaktiviteter|Natur och parker|Djurparker och akvarier,1,1,Västra Götalands län›,0
363,https://www.tripadvisor.se/Attraction_Review-g189894-d6454272-Reviews-Kortedala_Museum-Gothenburg_Vastra_Gotaland_County_West_Coast.html,5.0,Kortedala Museum,66,3,Göteborg,3,0,,0,0,Västra Götalands län›,0
364,https://www.tripadvisor.se/Attraction_Review-g189894-d4932546-Reviews-Positivparken-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Positivparken,67,4,Göteborg,0,0,Parker|Natur och parker,2,1,Västra Götalands län›,0
365,https://www.tripadvisor.se/Attraction_Review-g189894-d4888637-Reviews-Actionpark-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Actionpark,68,3,Göteborg,1,0,Parker|Natur och parker,1,0,Västra Götalands län›,0
366,https://www.tripadvisor.se/Attraction_Review-g189894-d8531171-Reviews-Tyska_Christinae_forsamling-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Tyska Christinæ församling,69,3,Göteborg,1,0,Heliga och religiösa platser|Sevärdheter och landmärken,0,0,Västra Götalands län›,0
367,https://www.tripadvisor.se/Attraction_Review-g189894-d9817866-Reviews-Goteborgs_Konsthall-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.5,Göteborgs Konsthall,70,2,Göteborg,1,0,Konstgallerier|Shopping|Museer,0,0,Västra Götalands län›,0
368,https://www.tripadvisor.se/Attraction_Review-g189894-d3695447-Reviews-Teater_Aftonstjarnan-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Teater Aftonstjarnan,71,3,Göteborg,1,0,Teatrar|Konserter och föreställningar,1,1,Västra Götalands län›,0
369,https://www.tripadvisor.se/Attraction_Review-g189894-d6454283-Reviews-Sparvagsmuseet-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.5,Spårvägsmuseet,72,3,Göteborg,0,0,,0,2,Västra Götalands län›,0
370,https://www.tripadvisor.se/Attraction_Review-g189894-d7204752-Reviews-Frilagret-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Frilagret,73,2,Göteborg,1,0,Intressanta platser och landmärken|Sevärdheter och landmärken,0,0,Västra Götalands län›,0
371,https://www.tripadvisor.se/Attraction_Review-g189894-d10131219-Reviews-Hovasbadet-Gothenburg_Vastra_Gotaland_County_West_Coast.html,5.0,Hovåsbadet,74,2,Göteborg,1,0,Stränder|Friluftsaktiviteter|Natur och parker,1,0,Västra Götalands län›,0
372,https://www.tripadvisor.se/Attraction_Review-g189894-d242784-Reviews-Goteborgs_Faktklubb-Gothenburg_Vastra_Gotaland_County_West_Coast.html,5.0,Goteborgs Faktklubb,75,1,Göteborg,1,0,Idrottsläger och utbildningar|Friluftsaktiviteter|Kurser och seminarier,0,0,Västra Götalands län›,0
373,https://www.tripadvisor.se/Attraction_Review-g189894-d8623359-Reviews-Sankt_Johanneskyrkan-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Sankt Johanneskyrkan,76,2,Göteborg,0,0,Arkitektoniska byggnader|Kyrkor och katedraler|Heliga och religiösa platser|Sevärdheter och landmärken|Mer,1,0,Västra Götalands län›,0
374,https://www.tripadvisor.se/Attraction_Review-g189894-d4888894-Reviews-Laserdome_Sport_Center_Goteborg-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Laserdome Sport Center Göteborg,77,2,Göteborg,0,0,Idrottsanläggningar|Spel och nöjen,2,0,Västra Götalands län›,0
375,https://www.tripadvisor.se/Attraction_Review-g189894-d244330-Reviews-Drottning_Kristinas_Jaktslott_Queen_Christina_s_Hunting_Lodge-Gothenburg_Vastra_Go.html,2.5,Drottning Kristinas Jaktslott (Queen Christina's Hunting Lodge),78,4,Göteborg,0,0,Historiska platser|Sevärdheter och landmärken,1,1,Västra Götalands län›,1
376,https://www.tripadvisor.se/Attraction_Review-g189894-d9853723-Reviews-Arodsberget-Gothenburg_Vastra_Gotaland_County_West_Coast.html,4.0,Arödsberget,79,1,Göteborg,0,0,Vandringsleder|Natur- och vildmarksområden|Friluftsaktiviteter|Natur och parker,1,0,Västra Götalands län›,0
379,https://www.tripadvisor.se/Attraction_Review-g189894-d7953029-Reviews-Lundby_Gamla_Kyrka-Gothenburg_Vastra_Gotaland_County_West_Coast.html,3.0,Lundby Gamla Kyrka,82,2,Göteborg,1,0,Kyrkor och katedraler|Kyrkogårdar|Heliga och religiösa platser|Sevärdheter och landmärken|Mer,0,0,Västra Götalands län›,0
400,https://www.tripadvisor.se/Attraction_Review-g189894-d590711-Reviews-Engelska_Parken-Gothenburg_Vastra_Gotaland_County_West_Coast.html,,Engelska Parken,104,,Göteborg,,,Historiska promenadområden|Lekplatser|Parker|Sevärdheter och landmärken|Natur och parker|Spel och nöjen|Mer,,,Västra Götalands län›,
401,https://www.tripadvisor.se/Attraction_Review-g189839-d229592-Reviews-Oresund_Bridge-Malmo_Skane_County.html,4.5,Oresund Bridge,1,1039,Malmö,98,1,Broar|Sevärdheter och landmärken,52,6,Skåne län›,3
402,https://www.tripadvisor.se/Attraction_Review-g189839-d2664340-Reviews-Kungsparken-Malmo_Skane_County.html,4.5,Kungsparken,2,343,Malmö,55,0,Parker|Natur och parker,26,4,Skåne län›,1
403,https://www.tripadvisor.se/Attraction_Review-g189839-d562381-Reviews-Little_Square-Malmo_Skane_County.html,4.5,Lilla Torg,3,1118,Malmö,111,4,Intressanta platser och landmärken|Sevärdheter och landmärken,100,16,Skåne län›,10
404,https://www.tripadvisor.se/Attraction_Review-g189839-d735394-Reviews-St_Petri_St_Peter_s_Church-Malmo_Skane_County.html,4.5,St. Petri (St. Peter's Church),4,304,Malmö,9,0,Arkitektoniska byggnader|Sevärdheter och landmärken,10,3,Skåne län›,0
405,https://www.tripadvisor.se/Attraction_Review-g189839-d562384-Reviews-HSB_Turning_Torso-Malmo_Skane_County.html,4.0,HSB Turning Torso,5,584,Malmö,22,3,Arkitektoniska byggnader|Sevärdheter och landmärken,31,13,Skåne län›,4
406,https://www.tripadvisor.se/Attraction_Review-g189839-d4411205-Reviews-Malmo_Stadsbibliotek-Malmo_Skane_County.html,4.5,Malmö Stadsbibliotek,6,115,Malmö,23,0,Bibliotek|Resurser för resenärer,17,5,Skåne län›,0
407,https://www.tripadvisor.se/Attraction_Review-g189839-d2652453-Reviews-Malmo_City_Hall-Malmo_Skane_County.html,4.0,Malmo City Hall,7,150,Malmö,1,0,Regeringsbyggnader|Sevärdheter och landmärken,6,1,Skåne län›,0
408,https://www.tripadvisor.se/Attraction_Review-g189839-d4228047-Reviews-Technology_Maritime_Museum-Malmo_Skane_County.html,4.5,Teknikens & Sjöfartens hus,8,180,Malmö,22,1,Militärmuseer|Museer,22,6,Skåne län›,3
409,https://www.tripadvisor.se/Attraction_Review-g189839-d4410898-Reviews-Pildammsparken-Malmo_Skane_County.html,4.5,Pildammsparken,9,111,Malmö,25,1,Parker|Natur och parker,19,8,Skåne län›,1
410,https://www.tripadvisor.se/Attraction_Review-g189839-d2664338-Reviews-Stortorget-Malmo_Skane_County.html,4.0,Stortorget,10,186,Malmö,7,1,Intressanta platser och landmärken|Sevärdheter och landmärken,10,13,Skåne län›,6
411,https://www.tripadvisor.se/Attraction_Review-g189839-d7074771-Reviews-Slottstradgarden-Malmo_Skane_County.html,4.5,Slottsträdgården,11,81,Malmö,20,0,Trädgårdar|Natur och parker,8,6,Skåne län›,0
412,https://www.tripadvisor.se/Attraction_Review-g189839-d2664339-Reviews-Malmohus-Malmo_Skane_County.html,4.0,Malmöhus,12,217,Malmö,7,0,Slott|Sevärdheter och landmärken,21,6,Skåne län›,1
413,https://www.tripadvisor.se/Attraction_Review-g189839-d735393-Reviews-Malmo_Museer-Malmo_Skane_County.html,4.0,Malmo Museer,13,129,Malmö,10,0,Specialmuseer|Museer,21,6,Skåne län›,2
414,https://www.tripadvisor.se/Attraction_Review-g189839-d2664337-Reviews-Sodergatan_Street-Malmo_Skane_County.html,4.0,Sodergatan Street,14,106,Malmö,3,0,Område|Sevärdheter och landmärken,9,3,Skåne län›,1
415,https://www.tripadvisor.se/Attraction_Review-g189839-d4411211-Reviews-Malmo_Arena-Malmo_Skane_County.html,4.0,Malmö Arena,15,97,Malmö,20,0,Arenor och idrottsarenor|Sevärdheter och landmärken,19,7,Skåne län›,3
416,https://www.tripadvisor.se/Attraction_Review-g189839-d4345325-Reviews-Mollevangstorget-Malmo_Skane_County.html,4.0,Möllevångstorget,16,101,Malmö,15,0,Intressanta platser och landmärken|Sevärdheter och landmärken,20,9,Skåne län›,2
417,https://www.tripadvisor.se/Attraction_Review-g189839-d6553250-Reviews-The_Knotted_Gun-Malmo_Skane_County.html,4.0,The Knotted Gun,17,76,Malmö,4,0,Intressanta platser och landmärken|Sevärdheter och landmärken,2,1,Skåne län›,0
418,https://www.tripadvisor.se/Attraction_Review-g189839-d5011509-Reviews-Gamla_Kyrkogarden-Malmo_Skane_County.html,4.5,Gamla Kyrkogården,18,46,Malmö,6,0,Intressanta platser och landmärken|Sevärdheter och landmärken,8,0,Skåne län›,0
420,https://www.tripadvisor.se/Attraction_Review-g189839-d4411201-Reviews-Malmo_Konsthall-Malmo_Skane_County.html,4.0,Malmö Konsthall,20,57,Malmö,7,0,Specialmuseer|Museer,8,4,Skåne län›,1
421,https://www.tripadvisor.se/Attraction_Review-g189839-d3619383-Reviews-Katrinetorp-Malmo_Skane_County.html,4.5,Katrinetorp,21,31,Malmö,13,0,Bondgårdar|Sevärdheter och landmärken,7,1,Skåne län›,1
422,https://www.tripadvisor.se/Attraction_Review-g189839-d3547235-Reviews-Moderna_Museet_Malmo-Malmo_Skane_County.html,3.5,Moderna Museet - Malmö,22,81,Malmö,4,0,Specialmuseer|Museer,6,2,Skåne län›,0
423,https://www.tripadvisor.se/Attraction_Review-g189839-d562385-Reviews-Form_Design_Center-Malmo_Skane_County.html,4.0,Form Design Center,23,38,Malmö,1,0,Konstgallerier|Museer|Shopping,5,0,Skåne län›,0
424,https://www.tripadvisor.se/Attraction_Review-g189839-d6925642-Reviews-Gustav_Adolfs_Torg-Malmo_Skane_County.html,3.5,Gustav Adolfs Torg,24,53,Malmö,3,0,Intressanta platser och landmärken|Sevärdheter och landmärken,6,4,Skåne län›,3
425,https://www.tripadvisor.se/Attraction_Review-g189839-d4411213-Reviews-Malmo_Brewing_Company-Malmo_Skane_County.html,4.0,Malmö Brygghus,25,35,Malmö,4,1,Bryggerier|Mat och dryck,5,1,Skåne län›,1
426,https://www.tripadvisor.se/Attraction_Review-g189839-d6553239-Reviews-Spectral_Self_Container-Malmo_Skane_County.html,3.5,Spectral Self Container,26,43,Malmö,0,0,Intressanta platser och landmärken|Sevärdheter och landmärken,3,1,Skåne län›,0
427,https://www.tripadvisor.se/Attraction_Review-g189839-d4411143-Reviews-Folkets_Park-Malmo_Skane_County.html,3.5,Folkets Park,27,77,Malmö,7,1,Parker|Natur och parker,10,3,Skåne län›,0
428,https://www.tripadvisor.se/Attraction_Review-g189839-d6456841-Reviews-Ebba_s_House-Malmo_Skane_County.html,4.0,Ebba's House,28,23,Malmö,2,0,Specialmuseer|Museer,2,0,Skåne län›,0
430,https://www.tripadvisor.se/Attraction_Review-g189839-d4743898-Reviews-Daniaparken-Malmo_Skane_County.html,4.5,Daniaparken,30,17,Malmö,1,0,Parker|Natur och parker,1,0,Skåne län›,0
431,https://www.tripadvisor.se/Attraction_Review-g189839-d4411084-Reviews-Casino_Cosmopol-Malmo_Skane_County.html,4.0,Casino Cosmopol,31,37,Malmö,4,1,Spel och nöjen|Kasinon och hasardspel,4,2,Skåne län›,3
433,https://www.tripadvisor.se/Attraction_Review-g189839-d4411186-Reviews-Malmo_Konstmuseum-Malmo_Skane_County.html,4.0,Malmö Konstmuseum,33,14,Malmö,2,0,Specialmuseer|Museer,4,0,Skåne län›,0
435,https://www.tripadvisor.se/Attraction_Review-g189839-d4410892-Reviews-Drottningtorget-Malmo_Skane_County.html,3.5,Drottningtorget,35,20,Malmö,1,0,Intressanta platser och landmärken|Sevärdheter och landmärken,2,4,Skåne län›,2
436,https://www.tripadvisor.se/Attraction_Review-g189839-d8686314-Reviews-St_Johannes_Kyrka-Malmo_Skane_County.html,3.5,St. Johannes Kyrka,36,13,Malmö,0,1,Kyrkor och katedraler|Sevärdheter och landmärken,2,0,Skåne län›,0
437,https://www.tripadvisor.se/Attraction_Review-g189839-d8068120-Reviews-Caroli_Church-Malmo_Skane_County.html,4.0,Caroli Kyrka,37,9,Malmö,0,0,Kyrkor och katedraler|Sevärdheter och landmärken,1,0,Skåne län›,0
439,https://www.tripadvisor.se/Attraction_Review-g189839-d8670294-Reviews-Davidshallsbron-Malmo_Skane_County.html,4.0,Davidshallsbron,39,6,Malmö,1,0,Broar|Sevärdheter och landmärken,4,1,Skåne län›,0
442,https://www.tripadvisor.se/Attraction_Review-g189839-d4163397-Reviews-Hylliekrokens_Golfcenter-Malmo_Skane_County.html,3.5,Hylliekrokens Golfcenter,42,5,Malmö,0,0,Balett|Konserter och föreställningar,1,3,Skåne län›,0
443,https://www.tripadvisor.se/Attraction_Review-g189839-d8281207-Reviews-Malmo_Mosque-Malmo_Skane_County.html,3.5,Malmo Mosque,43,5,Malmö,0,0,Heliga och religiösa platser|Sevärdheter och landmärken,1,0,Skåne län›,0
444,https://www.tripadvisor.se/Attraction_Review-g189839-d7938707-Reviews-Trollets_Loppis-Malmo_Skane_County.html,4.0,Trollets Loppis,44,5,Malmö,3,0,Loppmarknader och torghandel|Antikbutiker|Shopping,0,0,Skåne län›,0
450,https://www.tripadvisor.se/Attraction_Review-g189839-d8773956-Reviews-Urbana_Hangsel-Malmo_Skane_County.html,4.0,Urbana Hängsel,50,1,Malmö,0,0,Intressanta platser och landmärken|Universitet och skolor|Sevärdheter och landmärken,1,0,Skåne län›,0
451,https://www.tripadvisor.se/Attraction_Review-g189839-d9781349-Reviews-Augustenborg_Botanical_Roof_Garden-Malmo_Skane_County.html,3.0,Augustenborgs Botaniska Taktradgård,51,4,Malmö,0,0,Annan natur och parker|Parker|Trädgårdar|Natur och parker|Mer,2,1,Skåne län›,1
467,https://www.tripadvisor.se/Attraction_Review-g189839-d10295553-Reviews-Ribersborgsstranden-Malmo_Skane_County.html,,Ribersborgsstranden,68,,Malmö,,,Stränder|Parker|Cykelleder|Lekplatser|Spel och nöjen|Friluftsaktiviteter|Natur och parker|Mer,,,Skåne län›,
468,https://www.tripadvisor.se/Attraction_Review-g189839-d8594310-Reviews-Skaneleden-Malmo_Skane_County.html,,Skåneleden,69,,Malmö,,,Vandringsleder|Natur- och vildmarksområden|Friluftsaktiviteter|Natur och parker,,,Skåne län›,
469,https://www.tripadvisor.se/Attraction_Review-g189878-d4172013-Reviews-Vallby_Open_Air_Museum-Vasteras_Vastmanland_County.html,4.0,Vallby Friluftsmuseum,1,95,Västerås,18,1,Intressanta platser och landmärken|Sevärdheter och landmärken,25,11,Västmanlands län›,0
470,https://www.tripadvisor.se/Attraction_Review-g189878-d3570034-Reviews-Vasteras_Cathedral-Vasteras_Vastmanland_County.html,4.5,Västerås Domkyrka,2,85,Västerås,29,2,Kyrkor och katedraler|Sevärdheter och landmärken,9,5,Västmanlands län›,0
471,https://www.tripadvisor.se/Attraction_Review-g189878-d2345126-Reviews-Anundshog-Vasteras_Vastmanland_County.html,4.5,Anundshög,3,76,Västerås,12,0,Historiska platser|Sevärdheter och landmärken,21,6,Västmanlands län›,2
472,https://www.tripadvisor.se/Attraction_Review-g189878-d7794203-Reviews-Vasteras_Historiska_Skeppsmuseum-Vasteras_Vastmanland_County.html,4.5,Västerås Historiska Skeppsmuseum,4,35,Västerås,12,0,Specialmuseer|Museer,4,3,Västmanlands län›,0
473,https://www.tripadvisor.se/Attraction_Review-g189878-d7152060-Reviews-Kokpunkten_Water_park-Vasteras_Vastmanland_County.html,4.0,Kokpunkten Actionbad,5,51,Västerås,10,1,Vattenland|Vatten- och nöjesparker,18,5,Västmanlands län›,2
474,https://www.tripadvisor.se/Attraction_Review-g189878-d4607475-Reviews-Vastmanlands_lans_museum-Vasteras_Vastmanland_County.html,4.5,Västmanlands läns museum,6,26,Västerås,9,0,Specialmuseer|Museer,6,2,Västmanlands län›,0
475,https://www.tripadvisor.se/Attraction_Review-g189878-d8029076-Reviews-Djakneberget-Vasteras_Vastmanland_County.html,4.5,Djäkneberget,7,22,Västerås,7,0,Lekplatser|Parker|Natur och parker|Spel och nöjen,8,2,Västmanlands län›,0
476,https://www.tripadvisor.se/Attraction_Review-g189878-d4473126-Reviews-Kungsbyns_Djurpark-Vasteras_Vastmanland_County.html,4.0,Kungsbyns Djurpark,8,40,Västerås,13,1,Andra djurparker och akvarier|Djurparker och akvarier,15,3,Västmanlands län›,1
477,https://www.tripadvisor.se/Attraction_Review-g189878-d8099116-Reviews-Kyrkbacken-Vasteras_Vastmanland_County.html,4.5,Kyrkbacken,9,16,Västerås,6,0,Område|Historiska platser|Historiska promenadområden|Sevärdheter och landmärken|Mer,4,0,Västmanlands län›,0
478,https://www.tripadvisor.se/Attraction_Review-g189878-d7306653-Reviews-Vasteras_Tourist_Center-Vasteras_Vastmanland_County.html,4.5,Västerås Turistbyrå,10,15,Västerås,4,0,Turistcenter|Resurser för resenärer,6,0,Västmanlands län›,0
479,https://www.tripadvisor.se/Attraction_Review-g189878-d4580308-Reviews-Stromsholm_Palace-Vasteras_Vastmanland_County.html,4.0,Strömsholms Slott,11,17,Västerås,0,0,Specialmuseer|Museer,7,1,Västmanlands län›,0
480,https://www.tripadvisor.se/Attraction_Review-g189878-d266151-Reviews-Engso_Castle-Vasteras_Vastmanland_County.html,4.0,Engsö Slott,12,17,Västerås,4,0,Slott|Sevärdheter och landmärken,3,2,Västmanlands län›,1
482,https://www.tripadvisor.se/Attraction_Review-g189878-d4893457-Reviews-Botaniska_Tradgarden-Vasteras_Vastmanland_County.html,4.0,Botaniska Trädgården,14,11,Västerås,1,0,Trädgårdar|Natur och parker,7,0,Västmanlands län›,0
483,https://www.tripadvisor.se/Attraction_Review-g189878-d4046335-Reviews-Tido_Castle-Vasteras_Vastmanland_County.html,4.0,Tidö Slott,15,12,Västerås,1,0,Slott|Sevärdheter och landmärken,4,3,Västmanlands län›,0
484,https://www.tripadvisor.se/Attraction_Review-g189878-d7621445-Reviews-Labyrinten_vid_Tibble-Vasteras_Vastmanland_County.html,3.5,Labyrinten vid Tibble,16,12,Västerås,0,0,Forntida ruiner|Historiska platser|Sevärdheter och landmärken,3,3,Västmanlands län›,2
485,https://www.tripadvisor.se/Attraction_Review-g189878-d4893340-Reviews-Vasteras_slott-Vasteras_Vastmanland_County.html,3.5,Västerås slott,17,16,Västerås,0,0,Specialmuseer|Museer,2,4,Västmanlands län›,1
486,https://www.tripadvisor.se/Attraction_Review-g189878-d2688854-Reviews-The_Turbine_House-Vasteras_Vastmanland_County.html,4.0,Turbinhuset,18,10,Västerås,1,0,Historiska platser|Sevärdheter och landmärken,3,2,Västmanlands län›,0
487,https://www.tripadvisor.se/Attraction_Review-g189878-d4222308-Reviews-Vasteras_Flygmuseum-Vasteras_Vastmanland_County.html,4.5,Västerås Flygmuseum,19,9,Västerås,1,0,Specialmuseer|Museer,4,0,Västmanlands län›,0
